radio;mnc;lon;lat;created
3G;Claro;-80.75569152832;-1.8051910400391;1458901427
3G;Claro;-80.957565;-2.203903;1458901427
3G;Claro;-80.947383;-2.213598;1458901427
3G;Claro;-77.998123168945;-1.4879608154297;1443546314
3G;Claro;-89.610732;-0.905091;1458901428
3G;Claro;-90.316543579102;-0.72990417480469;1440604648
3G;Claro;-80.231094360352;-2.1595001220703;1452589701
3G;Claro;-80.893182;-2.217825;1458901427
3G;Claro;-89.610546;-0.902338;1458901428
3G;Claro;-78.013382;-1.493757;1458901428
3G;Claro;-90.313105;-0.744435;1458901428
3G;Claro;-80.913619995117;-2.2858428955078;1455180984
3G;Claro;-77.99674987793;-1.4522552490234;1444668756
3G;Claro;-80.876408;-2.231402;1458901427
3G;Claro;-80.858688354492;-2.1979522705078;1427135909
3G;Claro;-79.945449829102;-2.1389007568359;1451891992
3G;Claro;-78.484268188477;-0.15724182128906;1444080344
3G;Claro;-79.896011352539;-2.1430206298828;1458111820
3G;Claro;-79.946823120117;-2.1842193603516;1451637833
3G;Claro;-79.948196411133;-2.0990753173828;1451634269
3G;Claro;-78.485641479492;-0.15998840332031;1444080344
3G;Claro;-79.945449829102;-2.1869659423828;1451637833
3G;Claro;-79.889144897461;-4.2537689208984;1445611959
3G;Claro;-79.917984008789;-2.0839691162109;1457714439
3G;Claro;-79.906997680664;-2.1086883544922;1453119040
3G;Claro;-79.894638061523;-2.1746063232422;1451548334
3G;Claro;-89.5979;-0.907857;1458901428
3G;Claro;-76.992061;-0.451713;1458901424
3G;Claro;-76.981027;-0.473761;1458901424
3G;Claro;-76.775894165039;-0.50880432128906;1444549629
3G;Claro;-76.994247436523;-0.46211242675781;1446405444
3G;Claro;-77.815475463867;-0.33576965332031;1447854549
3G;Claro;-77.815576;-0.997941;1458901424
3G;Claro;-77.812137;-0.999479;1458901424
3G;Claro;-80.745392;-1.845703;1458901425
3G;Claro;-80.747452;-1.835861;1405034021
3G;Claro;-80.752553;-1.830499;1405032952
3G;Claro;-80.839462;-2.231369;1458901425
3G;Claro;-80.847702;-2.290649;1458901425
3G;Claro;-80.886082;-2.314971;1393860546
3G;Claro;-80.729141;-2.039719;1394990194
3G;Claro;-80.777664;-2.15538;1391015898
3G;Claro;-80.925562;-2.227866;1401390499
3G;Claro;-80.756584;-1.797226;1405026792
3G;Claro;-80.73371887207;-1.9727325439453;1447524805
3G;Claro;-80.918655;-2.231827;1458901427
3G;Claro;-80.972672;-2.207565;1458901427
3G;Claro;-80.91911315918;-2.2487640380859;1457339878
3G;Claro;-80.868301391602;-2.1993255615234;1426535217
3G;Claro;-78.006413;-1.491737;1458901428
3G;Claro;-80.90744;-2.28447;1458901428
3G;Claro;-80.751571655273;-1.8271636962891;1457642928
3G;Claro;-89.612045288086;-0.90705871582031;1458901428
3G;Claro;-78.013229370117;-1.4920806884766;1442135384
3G;Claro;-80.902634;-2.220459;1458901427
3G;Claro;-90.315170288086;-0.74226379394531;1435940945
3G;Claro;-78.485641479492;-0.15861511230469;1444080344
3G;Claro;-79.904251098633;-2.1800994873047;1451548334
3G;Claro;-78.489761352539;-0.19706726074219;1444204552
3G;Claro;-79.894638061523;-2.1746063232422;1451548334
3G;Claro;-79.937210083008;-2.0880889892578;1451891992
3G;Claro;-78.485641479492;-0.15724182128906;1444080344
3G;Claro;-79.945449829102;-2.0235443115234;1454347950
3G;Claro;-79.894638061523;-2.1746063232422;1451548334
3G;Claro;-79.92073059082;-2.1691131591797;1449845141
3G;Claro;-79.948196411133;-2.1869659423828;1451637833
2G;Movistar;-78.482894897461;-0.19569396972656;1452223202
2G;Movistar;-77.322463989258;0.011672973632812;1453939027
2G;Movistar;-79.08576965332;-2.1869659423828;1444637393
2G;Movistar;-78.482894897461;-0.20530700683594;1412170181
2G;Movistar;-80.305252075195;-2.6113128662109;1451549580
2G;Movistar;-79.15168762207;-3.3048248291016;1434789693
2G;Movistar;-79.63508605957;-2.0427703857422;1443816105
2G;Movistar;-79.287643432617;-2.1938323974609;1443905477
2G;Movistar;-79.229965209961;-2.2995758056641;1438501041
2G;Movistar;-80.059432983398;-1.8944549560547;1447696373
2G;Movistar;-79.235458374023;-2.3009490966797;1438501041
2G;Movistar;-79.284896850586;-2.1979522705078;1444062507
2G;Movistar;-80.211868286133;-1.8491363525391;1447696397
2G;Movistar;-79.619979858398;-1.9466400146484;1448679115
2G;Movistar;-79.611740112305;-2.0029449462891;1446370132
2G;Movistar;-79.188766479492;-3.3570098876953;1434789693
2G;Movistar;-79.523849487305;-2.6003265380859;1438981144
2G;Movistar;-79.629592895508;-2.3957061767578;1438441817
2G;Movistar;-78.600998;-0.709648;1458932672
2G;Movistar;-79.707870483398;-2.8337860107422;1438981031
2G;Movistar;-78.933334;-2.781601;1458932672
2G;Movistar;-79.516983032227;-3.9914703369141;1431457651
2G;Movistar;-79.514935;-2.533727;1458932671
2G;Movistar;-78.723220825195;-0.44425964355469;1434194165
2G;Movistar;-79.773788452148;-4.0409088134766;1436477033
2G;Movistar;-79.761428833008;-2.3242950439453;1438954079
2G;Movistar;-78.587265014648;-0.69282531738281;1412170356
2G;Movistar;-80.335464477539;-0.83427429199219;1440947068
2G;Movistar;-80.380783081055;-1.7241668701172;1443808964
2G;Movistar;-79.188766479492;-3.3570098876953;1434789682
2G;Movistar;-78.680648803711;-0.94139099121094;1423723911
2G;Movistar;-78.287887573242;-0.26435852050781;1437195993
2G;Movistar;-78.8871;-0.705185;1458932672
2G;Movistar;-78.503494262695;-0.19294738769531;1412193081
2G;Movistar;-78.598251342773;-1.0677337646484;1413032924
2G;Movistar;-78.683395385742;-0.94139099121094;1427064123
2G;Movistar;-78.683395385742;-0.94413757324219;1423724014
2G;Movistar;-77.26203918457;-0.57884216308594;1458932673
2G;Movistar;-78.506240844727;-0.18882751464844;1412193081
2G;Movistar;-78.59001159668;-1.1185455322266;1430670742
2G;Movistar;-80.126724243164;-1.8752288818359;1447696373
2G;Movistar;-79.519729614258;-2.0592498779297;1449225698
2G;Movistar;-79.698943;-2.001575;1458932671
2G;Movistar;-79.59114074707;-1.9589996337891;1446370132
2G;Movistar;-80.214614868164;-1.8477630615234;1447696397
2G;Movistar;-79.397506713867;-2.1814727783203;1447617968
2G;Movistar;-80.147323608398;-1.8738555908203;1447696373
2G;Movistar;-79.592514038086;-1.9589996337891;1450983758
2G;Movistar;-79.50325012207;-2.0619964599609;1447617999
2G;Movistar;-79.617233276367;-2.0125579833984;1446370132
2G;Movistar;-79.959182739258;-1.5593719482422;1449131151
2G;Movistar;-80.026473999023;-1.6637420654297;1422892461
2G;Movistar;-79.516983032227;-3.9914703369141;1431457651
2G;Movistar;-78.98551940918;-2.8543853759766;1441649990
2G;Movistar;-80.57991027832;-1.2078094482422;1447696432
2G;Movistar;-79.646072387695;-2.6470184326172;1449773660
2G;Movistar;-79.188766479492;-3.3570098876953;1434789682
2G;Movistar;-78.616104125977;-0.75325012207031;1412170356
2G;Movistar;-79.144821166992;-3.3061981201172;1434999494
2G;Movistar;-78.944320678711;-2.5028228759766;1434789581
2G;Movistar;-80.262680053711;-0.20256042480469;1454524817
2G;Movistar;-80.584030151367;-1.2119293212891;1447696432
2G;Movistar;-79.464797973633;-2.6799774169922;1444164623
2G;Movistar;-77.774276733398;-0.83015441894531;1438551188
2G;Movistar;-78.686141967773;-0.87547302246094;1423429919
2G;Movistar;-78.587265014648;-1.1460113525391;1423291450
2G;Movistar;-78.506240844727;-0.19020080566406;1412193081
2G;Movistar;-78.50212097168;-0.19432067871094;1412193057
2G;Movistar;-77.786636352539;-0.85350036621094;1438551188
2G;Movistar;-78.594131469727;-1.0842132568359;1423291450
2G;Movistar;-78.50212097168;-0.19706726074219;1412193057
2G;Movistar;-79.265670776367;-2.1416473388672;1444637393
2G;Movistar;-78.492458;-0.195483;1458932671
2G;Movistar;-79.815389;-3.809623;1458932671
2G;Movistar;-78.49250793457;-0.19569396972656;1458932671
2G;Movistar;-77.726211547852;0.77796936035156;1444080161
2G;Movistar;-79.223098754883;-2.1663665771484;1443905477
2G;Movistar;-79.957809448242;-1.5497589111328;1449131151
2G;Movistar;-79.985001;-1.660446;1458932671
2G;Movistar;-79.05143737793;-2.1471405029297;1437337530
2G;Movistar;-79.732132;-2.114182;1458932671
2G;Movistar;-79.887771606445;-1.9411468505859;1427662355
2G;Movistar;-79.15168762207;-2.2281646728516;1444637393
2G;Movistar;-79.345321655273;-2.2034454345703;1444637393
2G;Movistar;-79.882278442383;-1.8711090087891;1448800145
2G;Movistar;-79.242324829102;-2.1636199951172;1444062507
2G;Movistar;-79.22721862793;-2.2968292236328;1438501041
2G;Movistar;-79.298629760742;-2.3160552978516;1430323647
2G;Movistar;-79.775161743164;-1.2380218505859;1444728976
2G;Movistar;-79.442825317383;-2.0963287353516;1445089564
2G;Movistar;-79.593887329102;-1.9631195068359;1446370132
2G;Movistar;-78.962173461914;-2.8392791748047;1450287072
2G;Movistar;-79.04182434082;-3.0342864990234;1434999495
2G;Movistar;-80.570297241211;-1.4028167724609;1445773089
2G;Movistar;-80.50163269043;-1.5868377685547;1442510704
2G;Movistar;-78.579025268555;-0.51704406738281;1434999477
2G;Movistar;-80.335464477539;-0.83427429199219;1440947068
2G;Movistar;-80.496139526367;-1.5909576416016;1447696345
2G;Movistar;-80.321731567383;-1.7653656005859;1422091429
2G;Movistar;-78.579025268555;-0.52528381347656;1429875444
2G;Movistar;-78.944320678711;-2.5028228759766;1434789581
2G;Movistar;-80.321731567383;-1.7653656005859;1422091429
2G;Movistar;-79.523849487305;-2.6003265380859;1438981144
2G;Movistar;-78.61198425293;-0.74913024902344;1434789682
2G;Movistar;-78.698501586914;0.054244995117188;1420202900
2G;Movistar;-78.507614135742;-0.18745422363281;1412193081
2G;Movistar;-78.680648803711;-0.88508605957031;1434789682
2G;Movistar;-77.228622;-0.558243;1458932673
2G;Movistar;-78.728713989258;-0.44425964355469;1434194148
2G;Movistar;-78.489761352539;-0.20118713378906;1412170356
2G;Movistar;-78.638076782227;0.026779174804688;1420202728
2G;Movistar;-78.507614135742;-0.18745422363281;1412193081
2G;Movistar;-78.64631652832;0.028152465820312;1420202728
2G;Movistar;-78.62434387207;-0.86723327636719;1423548925
2G;Movistar;-78.507614135742;-0.20805358886719;1412189397
2G;Movistar;-78.499374389648;-0.20530700683594;1412189397
2G;Movistar;-78.50212097168;-0.20393371582031;1412189397
2G;Movistar;-78.503494262695;-0.20668029785156;1412189397
2G;Movistar;-78.014602661133;-1.4934539794922;1436129007
2G;Movistar;-78.506240844727;-0.20805358886719;1412189397
2G;Movistar;-77.836074829102;-1.4398956298828;1436823022
2G;Movistar;-78.489761352539;-0.20393371582031;1413032923
2G;Movistar;-78.312263;-2.725639;1458932674
2G;Movistar;-79.191238;-2.784164;1458932674
2G;Movistar;-78.01872253418;-1.4934539794922;1437930005
2G;Movistar;-77.995376586914;-1.4577484130859;1436823031
2G;Movistar;-78.020095825195;-1.4975738525391;1436631354
2G;Movistar;-77.998123168945;-1.4714813232422;1436823031
2G;Movistar;-77.998123168945;-1.4371490478516;1436823031
2G;Movistar;-77.998123168945;-1.4701080322266;1436823031
2G;Movistar;-78.003616333008;-1.4769744873047;1436823022
2G;Movistar;-79.131088256836;-4.8635101318359;1442326796
2G;Movistar;-79.489517211914;-2.5028228759766;1452373639
2G;Movistar;-78.010482788086;-1.4948272705078;1436823036
2G;Movistar;-79.044570922852;-3.0164337158203;1458932674
2G;Movistar;-76.666030883789;-0.46211242675781;1453756249
2G;Movistar;-78.558426;-0.32135;1458932675
2G;Movistar;-78.544968;-0.282211;1458932675
2G;Movistar;-78.543516;-0.322429;1458932675
2G;Movistar;-78.548813;-0.329361;1458932674
2G;Movistar;-78.535079956055;-0.27671813964844;1452860023
2G;Movistar;-78.558426;-0.330776;1458932674
2G;Movistar;-78.554306;-0.306244;1458932675
2G;Movistar;-78.535794;-0.281232;1458932675
2G;Movistar;-78.544692993164;-0.30006408691406;1429906738
2G;Movistar;-78.534911;-0.263939;1458932675
2G;Movistar;-78.528484;-0.272204;1458932674
2G;Movistar;-78.573401;-0.243455;1458932675
2G;Movistar;-78.542217;-0.269087;1458932675
2G;Movistar;-78.568497;-0.299149;1458932675
2G;Movistar;-78.540573120117;-0.28770446777344;1452223213
2G;Movistar;-78.462295532227;-0.10780334472656;1412373685
2G;Movistar;-77.724838256836;0.77796936035156;1443102145
2G;Movistar;-79.216232299805;-2.3160552978516;1444637393
2G;Movistar;-79.625473022461;-2.0331573486328;1458932671
2G;Movistar;-79.618606567383;-2.0153045654297;1445485279
2G;Movistar;-79.882278442383;-1.8711090087891;1448800145
2G;Movistar;-79.555435180664;-2.5412750244141;1438981144
2G;Movistar;-80.037460327148;-1.8999481201172;1447696373
2G;Movistar;-79.33708190918;-2.2130584716797;1444637393
2G;Movistar;-80.268173217773;-1.8065643310547;1447696397
2G;Movistar;-79.868545532227;-1.6088104248047;1426953991
2G;Movistar;-79.265670776367;-2.1416473388672;1444637393
2G;Movistar;-80.176162719727;-1.8711090087891;1447696373
2G;Movistar;-79.216232299805;-2.2885894775391;1438501041
2G;Movistar;-79.04182434082;-3.0342864990234;1434999494
2G;Movistar;-79.188766479492;-3.3570098876953;1434789682
2G;Movistar;-78.864669799805;-2.7761077880859;1444662404
2G;Movistar;-80.496139526367;-1.5909576416016;1447696345
2G;Movistar;-78.60237121582;-0.72990417480469;1424924746
2G;Movistar;-79.083023071289;-2.9587554931641;1457751083
2G;Movistar;-79.04182434082;-3.0342864990234;1434999471
2G;Movistar;-78.576278686523;-0.51429748535156;1431462814
2G;Movistar;-77.781143188477;-0.84526062011719;1438551188
2G;Movistar;-78.625717163086;-0.87409973144531;1424924746
2G;Movistar;-77.13020324707;-0.49369812011719;1458932673
2G;Movistar;-78.738327026367;0.0020599365234375;1420202423
2G;Movistar;-78.682022094727;-0.94001770019531;1427064123
2G;Movistar;-78.598251342773;-1.0704803466797;1428861352
2G;Movistar;-78.481521606445;-0.17784118652344;1413032915
2G;Movistar;-78.658676147461;0.039138793945312;1420202728
2G;Movistar;-78.591384887695;-1.1075592041016;1424924746
2G;Movistar;-78.507614135742;-0.21080017089844;1412189397
2G;Movistar;-78.503494262695;-0.20805358886719;1412189493
2G;Movistar;-78.503494262695;-0.20942687988281;1412189493
2G;Movistar;-78.503494262695;-0.20805358886719;1412189493
2G;Movistar;-78.504867553711;-0.20805358886719;1412189397
2G;Movistar;-78.499374389648;-0.20530700683594;1412189397
2G;Movistar;-78.503494262695;-0.20942687988281;1412189493
2G;Movistar;-78.504867553711;-0.20805358886719;1412189493
2G;Movistar;-79.177759;-2.787713;1458932674
2G;Movistar;-79.055557250977;-2.9930877685547;1458932674
2G;Movistar;-78.920974731445;-2.7733612060547;1453329864
2G;Movistar;-77.917098999023;-1.6225433349609;1430633968
2G;Movistar;-79.131088256836;-4.8635101318359;1442326796
2G;Movistar;-77.851181030273;-1.7241668701172;1444758723
2G;Movistar;-79.269790649414;-3.7923431396484;1458932674
2G;Movistar;-77.845687866211;-1.7214202880859;1444758723
2G;Movistar;-78.937454223633;-3.1414031982422;1444932571
2G;Movistar;-78.00910949707;-1.4920806884766;1436212483
2G;Movistar;-78.45817565918;-0.30418395996094;1435847641
2G;Movistar;-78.000869750977;-1.4934539794922;1436823031
2G;Movistar;-80.152816772461;-3.3570098876953;1440874525
2G;Movistar;-79.28215;-3.800583;1458932674
2G;Movistar;-77.885513305664;-1.2957000732422;1436823031
2G;Movistar;-78.017349243164;-1.4934539794922;1437930005
2G;Movistar;-77.998123168945;-1.4865875244141;1436212471
2G;Movistar;-77.999496459961;-1.4824676513672;1436212478
2G;Movistar;-79.131088256836;-4.6685028076172;1441664503
2G;Movistar;-78.764419555664;-3.8472747802734;1455473688
2G;Movistar;-77.999496459961;-1.4907073974609;1432968444
2G;Movistar;-78.504819;-0.262642;1458932674
2G;Movistar;-78.557052612305;-0.29869079589844;1458932675
2G;Movistar;-78.549523;-0.333556;1458932675
2G;Movistar;-78.56575;-0.465698;1458932675
2G;Movistar;-78.55842590332;-0.29319763183594;1456262284
2G;Movistar;-78.544612;-0.358065;1458932675
2G;Movistar;-78.540149;-0.260086;1458932674
2G;Movistar;-78.54783;-0.290708;1458932675
2G;Movistar;-78.557052612305;-0.33027648925781;1452955206
2G;Movistar;-78.550186157227;-0.29731750488281;1452223213
2G;Movistar;-78.530960083008;-0.27671813964844;1432990746
2G;Movistar;-78.542097;-0.305356;1458932675
2G;Movistar;-77.961044311523;0.61180114746094;1412373685
2G;Movistar;-80.301132202148;-1.7749786376953;1446839257
2G;Movistar;-79.84259;-3.362778;1458932671
2G;Movistar;-77.440567016602;-0.025405883789062;1437195926
2G;Movistar;-79.580154418945;-1.9411468505859;1445904406
2G;Movistar;-79.488143920898;-2.4959564208984;1439416627
2G;Movistar;-79.398880004883;-2.3860931396484;1436527789
2G;Movistar;-79.827346801758;-1.2709808349609;1444728976
2G;Movistar;-79.231338500977;-2.3119354248047;1438501041
2G;Movistar;-79.334335327148;-2.1965789794922;1444637393
2G;Movistar;-79.065170288086;-2.1636199951172;1437337530
2G;Movistar;-79.339828491211;-2.1979522705078;1444637393
2G;Movistar;-79.934463500977;-1.4852142333984;1449131151
2G;Movistar;-79.376907348633;-2.3819732666016;1428346574
2G;Movistar;-79.352188110352;-2.3778533935547;1427064123
2G;Movistar;-78.573532104492;-0.51155090332031;1429931072
2G;Movistar;-78.603745;-0.722179;1458932672
2G;Movistar;-78.65592956543;-0.44700622558594;1434312250
2G;Movistar;-80.562057495117;-1.4412689208984;1445773089
2G;Movistar;-80.57991027832;-1.2078094482422;1447696432
2G;Movistar;-78.572158813477;-0.50331115722656;1429875444
2G;Movistar;-79.014358520508;-3.1262969970703;1434789693
2G;Movistar;-90.330276489258;-0.69557189941406;1428252366
2G;Movistar;-80.57991027832;-1.2078094482422;1447696432
2G;Movistar;-79.707870483398;-2.8337860107422;1438981031
2G;Movistar;-79.04182434082;-3.0081939697266;1453371168
2G;Movistar;-78.570785522461;-0.51155090332031;1430029902
2G;Movistar;-79.769668579102;-2.3339080810547;1438954079
2G;Movistar;-78.507614135742;-0.19294738769531;1412193057
2G;Movistar;-78.687515258789;-0.94963073730469;1427064123
2G;Movistar;-78.688888549805;-0.95375061035156;1423723911
2G;Movistar;-78.507614135742;-0.18745422363281;1412193081
2G;Movistar;-78.676528930664;-0.87135314941406;1423429919
2G;Movistar;-77.157669067383;-0.51155090332031;1458932673
2G;Movistar;-78.709487915039;-0.94825744628906;1427064123
2G;Movistar;-76.848678588867;-0.22453308105469;1440176499
2G;Movistar;-78.504867553711;-0.20805358886719;1412189493
2G;Movistar;-77.823715209961;-0.93864440917969;1436999552
2G;Movistar;-78.491134643555;-0.19981384277344;1412170181
2G;Movistar;-78.503494262695;-0.20805358886719;1412189397
2G;Movistar;-77.926712036133;-1.3080596923828;1436823022
2G;Movistar;-78.50212097168;-0.19706726074219;1412193081
2G;Movistar;-78.500747680664;-0.19844055175781;1412189397
2G;Movistar;-78.507614135742;-0.19432067871094;1412193057
2G;Movistar;-78.50212097168;-0.20668029785156;1412189397
2G;Movistar;-77.61360168457;-0.72166442871094;1439974107
2G;Movistar;-78.239822387695;-1.4110565185547;1458932674
2G;Movistar;-78.687515;-1.864929;1458932674
2G;Movistar;-79.131088256836;-4.6506500244141;1441664566
2G;Movistar;-77.99674987793;-1.4440155029297;1436823031
2G;Movistar;-76.59049987793;-0.42778015136719;1453756249
2G;Movistar;-78.006362915039;-1.4879608154297;1436212492
2G;Movistar;-78.00910949707;-1.4920806884766;1437930005
2G;Movistar;-78.338111;-2.851443;1458932674
2G;Movistar;-78.967666625977;-3.1372833251953;1444932571
2G;Movistar;-78.310684;-2.726669;1458932674
2G;Movistar;-77.989883422852;-1.4934539794922;1436631354
2G;Movistar;-76.883010864258;0.080337524414062;1437215753
2G;Movistar;-78.535079956055;-0.27122497558594;1452611475
2G;Movistar;-78.52322;-0.29763;1458932675
2G;Movistar;-78.532333374023;-0.26985168457031;1451847621
2G;Movistar;-78.529524;-0.262299;1458932675
2G;Movistar;-78.55088;-0.272168;1458932674
2G;Movistar;-78.530960083008;-0.27534484863281;1432990746
2G;Movistar;-78.537721;-0.309466;1458932675
2G;Movistar;-78.5389;-0.294276;1458932675
2G;Movistar;-78.510360717773;-0.23002624511719;1449950623
2G;Movistar;-78.559603;-0.315955;1458932675
2G;Movistar;-78.545151;-0.295944;1458932675
2G;Movistar;-78.552194;-0.326808;1458932675
2G;Movistar;-78.55842590332;-0.33576965332031;1458932675
2G;Movistar;-78.583145141602;-0.28221130371094;1451717192
2G;Movistar;-78.548086;-0.293682;1458932675
2G;Movistar;-78.559456;-0.327187;1458932675
2G;Movistar;-78.54935;-0.263604;1458932675
2G;Movistar;-78.557052612305;-0.25749206542969;1423233760
2G;Movistar;-78.547095;-0.272314;1458932675
2G;Movistar;-78.54606628418;-0.29869079589844;1458932675
2G;Movistar;-78.552933;-0.326614;1458932675
2G;Movistar;-78.541211;-0.266125;1458932675
2G;Movistar;-78.541122;-0.274796;1458932675
2G;Movistar;-78.542633;-0.368042;1458932675
2G;Movistar;-78.512807;-0.232942;1458932676
2G;Movistar;-78.504177;-0.215973;1458932676
2G;Movistar;-78.518600463867;-0.25062561035156;1452223213
2G;Movistar;-78.529287;-0.262868;1458932676
2G;Movistar;-78.52387;-0.240469;1458932676
2G;Movistar;-78.517788;-0.238972;1458932676
2G;Movistar;-78.513107299805;-0.21766662597656;1458932676
2G;Movistar;-78.532333374023;-0.26161193847656;1423429078
2G;Movistar;-78.528213500977;-0.26710510253906;1455054823
2G;Movistar;-78.523825;-0.237006;1458932676
2G;Movistar;-78.525466918945;-0.25749206542969;1452223213
2G;Movistar;-78.515952;-0.214805;1458932677
2G;Movistar;-78.531378;-0.246904;1458932677
2G;Movistar;-78.531021;-0.247114;1458932676
2G;Movistar;-78.506240844727;-0.21766662597656;1431804114
2G;Movistar;-78.51807;-0.225643;1458932677
2G;Movistar;-78.508802;-0.224381;1458932677
2G;Movistar;-78.507263;-0.226672;1458932677
2G;Movistar;-78.511734;-0.221786;1458932677
2G;Movistar;-78.510360717773;-0.21629333496094;1458932677
2G;Movistar;-78.511459;-0.223434;1458932677
2G;Movistar;-78.498001098633;-0.28221130371094;1451609589
2G;Movistar;-78.45526;-0.299705;1458932678
2G;Movistar;-78.451309204102;-0.28907775878906;1458932678
2G;Movistar;-78.445816040039;-0.27671813964844;1458932678
2G;Movistar;-78.471909;-0.283258;1458932678
2G;Movistar;-78.493366;-0.307016;1458932678
2G;Movistar;-78.463695;-0.333863;1458932678
2G;Movistar;-78.486155;-0.208783;1458932678
2G;Movistar;-78.45817565918;-0.29319763183594;1451838339
2G;Movistar;-78.375778;-0.328217;1458932678
2G;Movistar;-78.386917;-0.325851;1458932678
2G;Movistar;-78.443527;-0.230484;1458932678
2G;Movistar;-78.483679;-0.248754;1458932678
2G;Movistar;-78.489761352539;-0.29457092285156;1458932678
2G;Movistar;-78.500551;-0.306538;1458932678
2G;Movistar;-78.373031616211;-0.38658142089844;1446643999
2G;Movistar;-78.495049;-0.207652;1458932678
2G;Movistar;-78.470036;-0.294696;1458932678
2G;Movistar;-78.492463;-0.205214;1458932678
2G;Movistar;-78.503036;-0.335312;1458932678
2G;Movistar;-78.502803;-0.209281;1458932679
2G;Movistar;-78.459685;-0.269686;1458932678
2G;Movistar;-78.506675;-0.348974;1458932678
2G;Movistar;-78.452932;-0.279325;1458932678
2G;Movistar;-78.496216;-0.30336;1458932679
2G;Movistar;-78.449935913086;-0.32890319824219;1458932678
2G;Movistar;-78.487014770508;-0.22590637207031;1434793696
2G;Movistar;-78.464441;-0.332508;1458932678
2G;Movistar;-78.469575;-0.288672;1458932679
2G;Movistar;-78.501865;-0.211625;1458932679
2G;Movistar;-78.489329;-0.199647;1458932679
2G;Movistar;-78.506105;-0.204542;1458932679
2G;Movistar;-78.495569;-0.210429;1458932679
2G;Movistar;-78.486845;-0.302288;1458932679
2G;Movistar;-78.50212097168;-0.20530700683594;1435300166
2G;Movistar;-78.493954;-0.203029;1458932679
2G;Movistar;-78.488781;-0.202303;1458932679
2G;Movistar;-78.473969;-0.304871;1458932679
2G;Movistar;-78.500049;-0.198349;1458932679
2G;Movistar;-78.501203;-0.199538;1458932679
2G;Movistar;-78.465042114258;-0.19706726074219;1428877566
2G;Movistar;-78.497477;-0.212838;1458932679
2G;Movistar;-78.489517;-0.199651;1458932679
2G;Movistar;-79.109116;-0.209885;1458932671
2G;Movistar;-79.86442565918;-3.2553863525391;1439410024
2G;Movistar;-79.637832641602;-2.3105621337891;1438981144
2G;Movistar;-79.611740112305;-2.0015716552734;1427807523
2G;Movistar;-79.598007202148;-2.3105621337891;1438981150
2G;Movistar;-79.341201782227;-2.2075653076172;1444568758
2G;Movistar;-79.033584594727;-2.1265411376953;1437337530
2G;Movistar;-79.441452026367;-2.0922088623047;1445089564
2G;Movistar;-79.559555053711;-1.8958282470703;1446370132
2G;Movistar;-79.976349;-1.862869;1458932671
2G;Movistar;-79.229965209961;-2.2954559326172;1438160167
2G;Movistar;-80.265426635742;-1.7983245849609;1446321430
2G;Movistar;-79.636459350586;-2.3174285888672;1437848828
2G;Movistar;-79.497756958008;-2.0894622802734;1447617999
2G;Movistar;-79.212112426758;-2.2817230224609;1438501041
2G;Movistar;-79.350814819336;-2.2048187255859;1444568758
2G;Movistar;-79.44694519043;-2.3256683349609;1425490283
2G;Movistar;-78.620223999023;-0.81504821777344;1413032923
2G;Movistar;-79.170913696289;-3.9832305908203;1438457044
2G;Movistar;-78.572158813477;-0.50193786621094;1429875444
2G;Movistar;-80.562057495117;-1.4412689208984;1445773089
2G;Movistar;-78.944320678711;-2.5028228759766;1434789581
2G;Movistar;-79.707870483398;-2.8337860107422;1438981031
2G;Movistar;-79.170913696289;-3.9832305908203;1438457044
2G;Movistar;-79.004745483398;-2.8255462646484;1444058033
2G;Movistar;-78.595504760742;-0.73265075683594;1451152014
2G;Movistar;-78.585891723633;-1.1652374267578;1423291450
2G;Movistar;-78.498001098633;-0.20530700683594;1412193057
2G;Movistar;-78.591384887695;-1.1089324951172;1424924746
2G;Movistar;-78.750686645508;-0.44975280761719;1434907264
2G;Movistar;-78.887558;-0.702438;1458932672
2G;Movistar;-78.8871;-0.702438;1458932672
2G;Movistar;-76.850051879883;-0.22590637207031;1440176499
2G;Movistar;-78.64631652832;0.028152465820312;1420202728
2G;Movistar;-78.500747680664;-0.20393371582031;1412189493
2G;Movistar;-78.485641479492;-0.20256042480469;1413032915
2G;Movistar;-78.507614135742;-0.20942687988281;1412189397
2G;Movistar;-77.848434448242;-1.7214202880859;1444758723
2G;Movistar;-78.500747680664;-0.20393371582031;1412189397
2G;Movistar;-78.489761352539;-0.19981384277344;1412170181
2G;Movistar;-78.50212097168;-0.19706726074219;1412193081
2G;Movistar;-78.01872253418;-1.4948272705078;1437930005
2G;Movistar;-78.421096801758;-0.33164978027344;1434354367
2G;Movistar;-79.132461547852;-4.6685028076172;1441664503
2G;Movistar;-78.574219;-0.078278;1458932674
2G;Movistar;-77.995376586914;-1.4550018310547;1436823031
2G;Movistar;-78.638076782227;-1.9425201416016;1458932674
2G;Movistar;-77.95280456543;-1.5071868896484;1430633968
2G;Movistar;-77.978897094727;-1.3973236083984;1436823036
2G;Movistar;-77.922592163086;-1.4797210693359;1434668018
2G;Movistar;-78.058547973633;-1.5044403076172;1436212471
2G;Movistar;-78.000869750977;-1.4838409423828;1436212483
2G;Movistar;-76.753921508789;-0.43876647949219;1453756242
2G;Movistar;-78.055801391602;-1.5085601806641;1436823036
2G;Movistar;-78.451309204102;-2.6071929931641;1457267106
2G;Movistar;-77.961044311523;-1.4728546142578;1436823036
